altitud,dir,fecha,horaHrMax,horaHrMin,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,hrMax,hrMedia,hrMin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
15.0,,2025-05-14,,,,,,,,,55.0,,C229J,PÁJARA,,,,LAS PALMAS,,,,,4.7
15.0,1.0,2025-05-15,01:50,11:20,,,03:50,14:53,06:12,67.0,59.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.2,23.4,21.1,18.8,6.7
15.0,36.0,2025-05-16,21:50,15:20,,,23:40,16:06,05:17,68.0,59.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.9,23.9,21.0,18.0,4.4
15.0,32.0,2025-05-17,00:00,07:50,,,14:30,13:30,05:42,67.0,57.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.9,23.1,21.2,19.2,5.6
15.0,1.0,2025-05-18,21:30,10:40,,,20:10,10:41,05:52,69.0,59.0,46.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.9,23.2,21.2,19.1,5.0
15.0,32.0,2025-05-19,Varias,10:40,,,14:00,14:45,05:32,69.0,60.0,48.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.5,23.6,21.6,19.5,5.6
15.0,31.0,2025-05-20,20:40,16:20,,,21:40,14:08,05:12,68.0,59.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.1,24.5,21.6,18.6,4.2
15.0,36.0,2025-05-21,03:30,11:20,,,21:30,11:35,Varias,72.0,64.0,47.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.9,24.2,21.8,19.4,6.4
15.0,34.0,2025-05-22,Varias,12:20,,,23:00,12:22,Varias,71.0,59.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.4,24.4,22.0,19.6,3.6
15.0,1.0,2025-05-23,05:40,16:20,,,19:40,15:46,05:13,73.0,63.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,18.1,24.8,22.0,19.3,5.8
15.0,1.0,2025-05-24,05:30,13:00,,,04:40,14:46,05:48,74.0,61.0,54.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.9,24.0,21.8,19.6,4.2
15.0,28.0,2025-05-25,04:10,21:00,,,15:00,16:59,06:13,72.0,64.0,54.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.2,25.9,22.8,19.6,1.9
15.0,2.0,2025-05-26,Varias,16:40,,,18:40,14:59,06:34,73.0,62.0,47.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.6,26.3,23.0,19.8,2.8
15.0,33.0,2025-05-27,03:40,12:50,,,17:00,12:53,23:52,70.0,62.0,57.0,C229J,PÁJARA,0.0,,,LAS PALMAS,15.3,23.9,22.0,20.0,4.4
15.0,2.0,2025-05-28,Varias,17:00,,,17:40,16:57,04:49,71.0,60.0,50.0,C229J,PÁJARA,0.0,,,LAS PALMAS,15.0,24.0,21.7,19.4,4.4
15.0,36.0,2025-05-29,05:00,14:20,,,00:40,14:26,05:12,71.0,60.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.7,25.5,22.6,19.7,3.3
15.0,1.0,2025-05-30,05:30,13:10,,,00:40,13:15,05:11,75.0,64.0,58.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.7,25.9,22.8,19.7,2.2
15.0,30.0,2025-05-31,21:10,09:50,,,16:10,12:38,04:23,81.0,68.0,59.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.3,24.7,22.0,19.2,1.7
15.0,29.0,2025-06-01,04:20,16:20,,,10:40,15:33,06:09,76.0,67.0,60.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.9,25.8,23.0,20.1,1.9
15.0,35.0,2025-06-02,02:20,23:30,,,22:50,15:27,04:14,75.0,60.0,45.0,C229J,PÁJARA,0.0,,,LAS PALMAS,15.8,25.9,23.0,20.2,2.2
15.0,6.0,2025-06-03,Varias,12:40,,,06:50,13:26,Varias,71.0,60.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.1,25.1,22.6,20.1,5.0
15.0,33.0,2025-06-04,22:20,13:20,,,23:59,16:33,04:21,72.0,57.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,17.8,23.3,21.6,19.8,6.4
15.0,34.0,2025-06-05,Varias,14:20,,,04:30,15:09,01:49,72.0,64.0,56.0,C229J,PÁJARA,0.0,,,LAS PALMAS,18.9,24.8,22.2,19.7,8.3
15.0,3.0,2025-06-06,00:10,15:40,,,08:40,15:39,06:05,73.0,62.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.1,24.7,22.3,19.9,6.7
15.0,4.0,2025-06-07,02:50,16:30,,,05:30,17:32,06:08,73.0,60.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,25.5,22.6,19.7,3.6
15.0,22.0,2025-06-08,06:20,15:50,,,12:30,15:48,04:52,75.0,66.0,54.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.2,26.7,23.1,19.5,2.5
15.0,32.0,2025-06-09,05:00,14:10,,,13:10,13:59,04:53,73.0,58.0,47.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.4,25.2,22.7,20.2,4.2
15.0,36.0,2025-06-10,Varias,13:40,,,17:00,13:35,02:58,71.0,59.0,48.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.7,25.5,22.9,20.3,3.9
15.0,36.0,2025-06-11,02:10,17:50,,,20:00,18:07,06:05,74.0,60.0,48.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.4,25.6,23.0,20.3,3.3
15.0,36.0,2025-06-12,02:50,Varias,,,16:20,11:40,06:03,72.0,59.0,50.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.3,24.8,22.6,20.4,4.2
15.0,1.0,2025-06-13,23:00,Varias,,,16:50,14:57,03:06,74.0,61.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.9,25.6,23.2,20.7,3.1
15.0,35.0,2025-06-14,01:40,13:10,,,00:50,13:31,23:36,73.0,64.0,54.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.7,26.0,23.4,20.9,4.4
15.0,33.0,2025-06-15,Varias,16:30,,,14:20,16:28,03:27,70.0,64.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.9,24.9,22.6,20.3,5.0
15.0,32.0,2025-06-16,Varias,15:00,,,14:00,16:36,05:31,71.0,62.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,25.9,23.2,20.6,4.4
15.0,32.0,2025-06-17,19:30,12:20,,,14:30,12:25,04:50,81.0,73.0,57.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.3,25.8,23.2,20.6,2.2
15.0,36.0,2025-06-18,06:00,18:00,,,23:30,15:47,03:43,75.0,61.0,49.0,C229J,PÁJARA,0.0,,,LAS PALMAS,15.8,27.4,24.3,21.2,2.8
15.0,1.0,2025-06-19,01:40,18:00,,,03:00,13:47,01:43,69.0,52.0,40.0,C229J,PÁJARA,0.0,,,LAS PALMAS,19.2,27.5,24.4,21.3,5.0
15.0,1.0,2025-06-20,02:20,16:30,,,20:10,15:29,03:40,70.0,52.0,43.0,C229J,PÁJARA,0.0,,,LAS PALMAS,17.5,27.2,24.2,21.3,3.9
15.0,2.0,2025-06-21,22:20,12:30,,,00:20,13:18,04:09,73.0,58.0,48.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.9,26.3,23.5,20.7,4.4
15.0,36.0,2025-06-22,00:00,20:30,,,21:50,11:12,04:29,72.0,62.0,46.0,C229J,PÁJARA,0.0,,,LAS PALMAS,18.9,25.7,23.4,21.1,5.0
15.0,99.0,2025-06-23,01:50,14:50,,,00:30,14:50,05:31,71.0,61.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,15.6,26.4,23.6,20.7,4.7
15.0,35.0,2025-06-24,03:10,12:00,,,02:00,15:45,05:24,71.0,63.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.4,25.5,23.0,20.6,5.8
15.0,2.0,2025-06-25,04:20,10:50,,,21:10,15:45,04:42,68.0,59.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.8,26.7,23.6,20.6,3.9
15.0,34.0,2025-06-26,23:59,16:30,,,13:30,16:35,02:33,74.0,57.0,49.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.4,28.4,25.0,21.5,1.7
15.0,30.0,2025-06-27,20:30,13:40,,,12:50,13:43,06:33,86.0,68.0,54.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.4,28.3,24.9,21.5,2.2
15.0,33.0,2025-06-28,00:10,07:40,,,08:30,12:01,02:33,86.0,64.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.7,28.2,25.0,21.9,2.8
15.0,32.0,2025-06-29,23:20,17:00,,,02:20,16:54,02:14,86.0,65.0,38.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.2,31.1,26.6,22.1,1.9
15.0,36.0,2025-06-30,00:00,10:30,,,22:50,10:38,00:01,85.0,61.0,46.0,C229J,PÁJARA,0.0,,,LAS PALMAS,19.7,28.4,25.4,22.3,3.3
15.0,36.0,2025-07-01,10:20,17:30,,,23:30,13:58,05:24,72.0,53.0,47.0,C229J,PÁJARA,0.0,,,LAS PALMAS,19.2,27.5,24.8,22.2,3.6
15.0,1.0,2025-07-02,Varias,16:20,,,00:50,15:59,06:12,72.0,54.0,43.0,C229J,PÁJARA,0.0,,,LAS PALMAS,15.6,29.3,25.7,22.1,2.5
15.0,31.0,2025-07-03,23:30,15:50,,,23:20,15:55,06:11,81.0,60.0,44.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.9,30.3,26.1,21.9,2.5
15.0,14.0,2025-07-04,02:20,10:40,,,03:10,10:48,05:24,81.0,69.0,32.0,C229J,PÁJARA,0.0,,,LAS PALMAS,18.1,32.0,26.8,21.6,3.6
15.0,36.0,2025-07-05,06:30,18:00,,,20:20,14:34,22:51,73.0,57.0,44.0,C229J,PÁJARA,0.0,,,LAS PALMAS,22.5,29.5,25.6,21.7,2.2
15.0,4.0,2025-07-06,04:20,13:30,,,01:50,14:56,02:08,72.0,65.0,55.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.9,26.1,23.8,21.5,5.0
15.0,2.0,2025-07-07,02:00,15:30,,,02:10,14:23,04:50,79.0,69.0,64.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.9,24.8,22.8,20.9,3.3
15.0,30.0,2025-07-08,05:00,13:30,,,16:00,14:39,05:34,83.0,68.0,56.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,27.5,24.4,21.4,3.3
15.0,1.0,2025-07-09,06:10,17:10,,,19:30,14:22,05:43,79.0,64.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.6,27.6,24.2,20.8,2.8
15.0,30.0,2025-07-10,03:50,17:00,,,15:10,14:32,04:27,76.0,60.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.2,27.7,24.3,20.9,1.9
15.0,3.0,2025-07-11,00:30,Varias,,,21:30,15:01,Varias,75.0,59.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,27.2,24.6,22.0,2.5
15.0,2.0,2025-07-12,21:50,Varias,,,07:10,17:28,06:31,72.0,63.0,55.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.9,25.1,23.1,21.1,6.1
15.0,36.0,2025-07-13,09:40,Varias,,,18:50,12:38,07:32,71.0,61.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,19.2,25.8,23.6,21.3,5.8
15.0,2.0,2025-07-14,22:50,14:20,,,00:10,14:22,05:08,73.0,61.0,49.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.2,28.3,24.8,21.2,3.3
15.0,10.0,2025-07-15,23:59,Varias,,,23:20,13:53,06:50,89.0,76.0,68.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.6,26.7,24.5,22.3,1.7
15.0,29.0,2025-07-16,Varias,12:20,,,01:00,12:20,01:43,90.0,74.0,63.0,C229J,PÁJARA,0.0,,,LAS PALMAS,4.4,28.7,25.7,22.7,1.1
15.0,32.0,2025-07-17,00:50,16:10,,,20:10,16:11,00:51,73.0,28.0,8.0,C229J,PÁJARA,0.0,,,LAS PALMAS,17.8,38.7,32.0,25.4,3.1
15.0,36.0,2025-07-18,18:30,03:50,,,17:50,03:53,Varias,46.0,41.0,14.0,C229J,PÁJARA,0.0,,,LAS PALMAS,17.2,34.3,30.2,26.1,4.7
15.0,2.0,2025-07-19,05:20,01:00,,,06:00,01:44,05:21,70.0,59.0,37.0,C229J,PÁJARA,0.0,,,LAS PALMAS,18.3,26.9,24.6,22.3,6.1
15.0,34.0,2025-07-20,03:20,Varias,,,15:00,12:15,05:49,75.0,60.0,55.0,C229J,PÁJARA,0.0,,,LAS PALMAS,15.8,25.7,23.9,22.1,6.1
15.0,34.0,2025-07-21,00:30,14:40,,,03:20,15:02,03:13,73.0,63.0,54.0,C229J,PÁJARA,0.0,,,LAS PALMAS,18.1,27.1,24.5,21.9,6.1
15.0,2.0,2025-07-22,04:40,Varias,,,00:40,15:54,04:49,74.0,61.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.7,26.0,24.0,22.1,6.1
15.0,2.0,2025-07-23,22:20,14:20,,,21:40,14:20,04:44,75.0,67.0,57.0,C229J,PÁJARA,0.0,,,LAS PALMAS,27.5,25.9,24.0,22.2,7.5
15.0,32.0,2025-07-24,02:50,09:50,,,07:30,13:57,04:37,80.0,64.0,55.0,C229J,PÁJARA,0.0,,,LAS PALMAS,25.3,25.4,23.6,21.8,10.6
15.0,31.0,2025-07-25,05:30,16:00,,,03:30,15:53,05:33,72.0,61.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.9,26.5,24.2,21.8,5.0
15.0,12.0,2025-07-26,23:30,12:30,,,19:30,16:32,05:32,84.0,69.0,58.0,C229J,PÁJARA,0.0,,,LAS PALMAS,5.8,27.5,24.3,21.1,1.7
15.0,30.0,2025-07-27,20:50,12:10,,,23:40,14:28,03:07,87.0,76.0,67.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,27.8,24.8,21.9,1.7
15.0,32.0,2025-07-28,Varias,23:59,,,15:10,14:45,05:13,85.0,68.0,48.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.6,29.4,25.8,22.2,1.9
15.0,30.0,2025-07-29,20:50,01:50,,,03:00,13:09,23:43,71.0,54.0,41.0,C229J,PÁJARA,0.0,,,LAS PALMAS,7.8,29.5,26.4,23.4,2.5
15.0,10.0,2025-07-30,03:10,16:00,,,16:40,12:44,06:31,81.0,72.0,56.0,C229J,PÁJARA,0.0,,,LAS PALMAS,7.8,28.3,25.0,21.8,1.9
15.0,1.0,2025-07-31,02:00,14:40,,,20:10,14:42,06:24,81.0,70.0,57.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.2,28.4,25.1,21.8,1.9
15.0,99.0,2025-08-01,Varias,15:50,,,Varias,15:52,05:30,76.0,66.0,48.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.1,27.6,24.8,21.9,2.2
15.0,31.0,2025-08-02,Varias,14:50,,,14:30,15:10,00:02,76.0,69.0,61.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,26.4,24.8,23.2,3.3
15.0,31.0,2025-08-03,02:50,17:10,,,15:40,17:06,04:25,72.0,61.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.8,26.7,24.8,22.9,4.4
15.0,31.0,2025-08-04,23:59,15:20,,,16:40,16:18,05:10,74.0,61.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.3,28.6,25.4,22.1,2.2
15.0,30.0,2025-08-05,19:50,09:40,,,12:30,16:41,05:40,82.0,71.0,59.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.7,27.3,24.8,22.2,2.2
15.0,30.0,2025-08-06,05:30,21:30,,,21:00,15:14,05:41,81.0,77.0,50.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.3,29.2,26.2,23.2,2.8
15.0,2.0,2025-08-07,10:20,18:40,,,18:10,18:16,06:52,76.0,59.0,28.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.8,31.6,27.5,23.4,4.2
15.0,30.0,2025-08-08,22:50,23:40,,,16:40,15:56,06:12,72.0,57.0,31.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,30.1,26.9,23.7,3.3
15.0,9.0,2025-08-09,Varias,01:20,,,00:30,18:35,23:10,84.0,62.0,26.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.2,34.7,29.7,24.7,3.6
15.0,5.0,2025-08-10,00:10,05:40,,,03:10,05:45,02:42,81.0,53.0,15.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.2,38.1,31.2,24.4,3.6
15.0,32.0,2025-08-11,05:30,12:40,,,16:40,12:45,05:26,83.0,72.0,37.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.9,35.5,30.0,24.6,1.9
15.0,32.0,2025-08-12,04:00,15:00,,,12:00,15:02,04:07,79.0,58.0,44.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.5,32.3,28.6,24.8,3.3
15.0,31.0,2025-08-13,Varias,02:20,,,11:40,14:00,22:29,81.0,70.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,29.3,26.6,24.0,2.8
15.0,32.0,2025-08-14,04:40,15:40,,,15:20,15:44,05:12,77.0,72.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.3,29.4,26.4,23.3,1.7
15.0,8.0,2025-08-15,20:10,10:50,,,11:40,13:49,02:56,82.0,68.0,59.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.1,28.0,25.6,23.1,2.5
15.0,28.0,2025-08-16,Varias,22:10,,,15:00,15:42,01:39,83.0,76.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.8,29.3,26.4,23.6,1.9
15.0,1.0,2025-08-17,Varias,20:10,,,20:10,20:11,Varias,76.0,55.0,28.0,C229J,PÁJARA,0.0,,,LAS PALMAS,18.3,33.1,28.6,24.2,3.3
15.0,30.0,2025-08-18,00:10,13:00,,,00:10,13:02,00:09,77.0,53.0,46.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.1,32.3,28.3,24.3,2.5
15.0,2.0,2025-08-19,Varias,22:10,,,23:30,13:05,07:25,62.0,53.0,42.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.1,31.0,28.2,25.5,3.6
15.0,35.0,2025-08-20,23:40,01:50,,,02:50,16:49,04:33,71.0,56.0,41.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.7,30.7,27.2,23.6,3.9
15.0,32.0,2025-08-21,23:30,12:20,,,12:50,10:59,04:37,83.0,64.0,49.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.5,28.7,25.9,23.1,5.3
15.0,32.0,2025-08-22,00:40,16:50,,,13:50,14:33,04:45,87.0,62.0,30.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.2,32.4,27.6,22.9,3.1
15.0,23.0,2025-08-23,02:40,09:40,,,13:20,17:21,02:58,88.0,76.0,60.0,C229J,PÁJARA,0.0,,,LAS PALMAS,6.1,28.2,25.4,22.6,1.4
15.0,35.0,2025-08-24,00:00,13:30,,,22:10,14:13,05:43,82.0,61.0,47.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.9,29.3,26.0,22.8,2.5
15.0,34.0,2025-08-25,23:50,14:10,,,18:20,Varias,02:11,76.0,66.0,51.0,C229J,PÁJARA,1.2,,,LAS PALMAS,18.9,27.7,25.4,23.1,6.7
15.0,36.0,2025-08-26,01:50,13:00,,,17:50,12:23,01:54,89.0,64.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.4,27.9,25.3,22.7,3.6
15.0,32.0,2025-08-27,05:30,Varias,,,Varias,17:07,05:38,72.0,60.0,54.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.1,27.4,25.4,23.4,3.6
15.0,33.0,2025-08-28,04:20,Varias,,,20:00,14:15,Varias,71.0,61.0,49.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.7,27.9,25.5,23.1,4.4
15.0,2.0,2025-08-29,04:40,12:20,,,20:40,12:05,06:04,70.0,60.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,15.3,28.0,25.3,22.6,5.3
15.0,32.0,2025-08-30,23:50,09:20,,,22:10,11:54,06:13,76.0,64.0,54.0,C229J,PÁJARA,0.0,,,LAS PALMAS,17.5,27.3,24.9,22.5,4.7
15.0,1.0,2025-08-31,02:10,15:40,,,19:10,14:59,04:58,76.0,66.0,59.0,C229J,PÁJARA,0.0,,,LAS PALMAS,18.9,26.2,24.8,23.3,9.2
15.0,36.0,2025-09-01,06:20,14:10,,,16:20,12:25,06:36,84.0,64.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,17.2,26.4,24.4,22.4,5.3
15.0,2.0,2025-09-02,Varias,12:20,,,00:10,12:19,05:36,68.0,59.0,50.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.1,25.8,23.8,21.7,5.6
15.0,2.0,2025-09-03,23:50,14:00,,,23:20,13:58,04:14,71.0,62.0,56.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.9,26.4,24.2,21.9,5.6
15.0,1.0,2025-09-04,04:50,12:10,,,19:40,Varias,05:11,72.0,65.0,54.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.4,26.9,24.7,22.5,5.6
15.0,1.0,2025-09-05,05:00,18:20,,,21:00,13:30,05:06,70.0,54.0,43.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.4,29.8,26.4,23.0,4.4
15.0,99.0,2025-09-06,Varias,09:00,,,Varias,15:39,04:40,79.0,68.0,37.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.2,27.6,25.2,22.9,1.9
15.0,28.0,2025-09-07,01:10,12:00,,,15:10,14:23,01:24,85.0,68.0,60.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.9,29.2,26.3,23.4,0.8
15.0,8.0,2025-09-08,04:10,18:40,,,14:20,09:56,04:31,84.0,73.0,61.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,27.4,25.7,24.0,4.2
15.0,2.0,2025-09-09,02:30,15:10,,,16:10,12:49,22:12,74.0,61.0,50.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.4,26.5,24.4,22.3,5.0
15.0,1.0,2025-09-10,Varias,10:20,,,21:40,13:58,06:46,70.0,58.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.4,25.8,23.8,21.7,5.8
15.0,33.0,2025-09-11,Varias,16:50,,,13:10,16:49,03:05,72.0,66.0,56.0,C229J,PÁJARA,0.0,,,LAS PALMAS,15.6,26.5,24.6,22.6,5.6
15.0,2.0,2025-09-12,06:00,13:30,,,21:20,13:37,03:51,76.0,66.0,57.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.4,27.9,25.5,23.1,3.1
15.0,1.0,2025-09-13,23:50,17:00,,,01:40,16:19,05:44,78.0,66.0,58.0,C229J,PÁJARA,0.0,,,LAS PALMAS,7.8,29.4,26.2,23.1,1.9
15.0,29.0,2025-09-14,07:00,12:40,,,14:20,12:23,07:06,84.0,72.0,62.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.2,28.9,25.9,22.9,1.7
15.0,5.0,2025-09-15,21:20,23:59,,,23:40,24:00,00:25,87.0,67.0,33.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.6,29.8,26.6,23.3,5.3
15.0,3.0,2025-09-16,21:30,00:20,,,00:10,14:24,21:15,82.0,59.0,29.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.5,33.1,29.0,24.9,4.2
15.0,29.0,2025-09-17,02:20,22:20,,,01:50,22:19,02:28,78.0,63.0,30.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.9,33.2,28.6,23.9,3.9
15.0,12.0,2025-09-18,04:30,16:50,,,11:40,16:32,04:28,86.0,50.0,22.0,C229J,PÁJARA,0.6,,,LAS PALMAS,12.5,36.6,30.5,24.4,3.1
15.0,34.0,2025-09-19,09:10,18:00,,,23:30,13:10,09:17,76.0,28.0,21.0,C229J,PÁJARA,0.0,,,LAS PALMAS,22.2,37.5,31.4,25.4,2.5
15.0,1.0,2025-09-20,08:10,10:00,,,02:30,Varias,08:13,69.0,26.0,22.0,C229J,PÁJARA,0.0,,,LAS PALMAS,22.8,35.9,30.8,25.7,10.8
15.0,24.0,2025-09-21,23:00,05:00,,,15:40,11:00,Varias,77.0,65.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,6.7,28.7,26.2,23.8,1.7
15.0,1.0,2025-09-22,00:20,15:30,,,17:40,14:38,Varias,78.0,59.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.2,26.6,24.6,22.5,3.6
15.0,32.0,2025-09-23,05:00,17:20,,,13:40,12:00,06:51,72.0,54.0,47.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.4,25.5,23.7,21.9,4.7
15.0,36.0,2025-09-24,01:40,12:20,,,12:30,14:33,06:01,62.0,51.0,39.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.5,25.8,23.6,21.5,5.0
15.0,99.0,2025-09-25,23:10,10:10,,,Varias,10:14,06:47,71.0,65.0,43.0,C229J,PÁJARA,0.0,,,LAS PALMAS,7.8,26.1,23.8,21.6,1.7
15.0,33.0,2025-09-26,02:30,12:50,,,17:00,12:59,06:47,70.0,57.0,45.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.2,26.4,23.6,20.9,3.1
15.0,1.0,2025-09-27,05:10,22:20,,,19:40,14:20,03:15,67.0,62.0,45.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.8,26.7,24.1,21.5,3.1
15.0,32.0,2025-09-28,06:00,00:20,,,04:10,12:24,06:38,73.0,70.0,54.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.9,27.3,25.0,22.6,3.3
15.0,32.0,2025-09-29,00:20,12:40,,,15:00,12:01,06:33,70.0,58.0,48.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.1,26.1,24.2,22.2,3.9
15.0,33.0,2025-09-30,22:40,09:40,,,15:30,13:41,Varias,73.0,57.0,46.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.4,25.9,23.8,21.7,5.6
15.0,10.0,2025-10-01,18:40,08:30,,,11:40,15:40,Varias,75.0,69.0,56.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.0,24.7,23.0,21.4,3.6
15.0,10.0,2025-10-02,Varias,03:20,,,11:30,16:29,23:48,82.0,72.0,55.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.7,24.9,23.4,21.8,2.5
15.0,12.0,2025-10-03,19:50,08:30,,,12:30,17:19,05:24,85.0,76.0,64.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.2,25.4,23.4,21.5,2.5
15.0,4.0,2025-10-04,Varias,15:10,,,20:20,15:24,Varias,84.0,68.0,58.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.5,27.7,24.6,21.5,2.8
15.0,36.0,2025-10-05,04:40,10:40,,,13:10,11:31,23:30,73.0,63.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.9,25.7,23.8,21.8,4.2
15.0,3.0,2025-10-06,Varias,11:30,,,02:00,14:04,04:26,70.0,61.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,27.0,24.3,21.6,2.5
